titre,ville,prix,surface,url,code_ville,page
Maison 98m² à le havre,LE HAVRE,233 000 €,98 m²,https://www.etreproprio.com/immobilier-23949512-vente-maison-98m-a-le-havre-le-havre,thflcpo.lc76351,4
À vendre - appartement t3 - quartier sainte-marie - le havre,LE HAVRE,140 000 €,65 m²,https://www.etreproprio.com/immobilier-23358115-vente-a-vendre-appartement-t3-quartier-sainte-marie-le-havre-le-havre,thflcpo.lc76351,4
Appartement 55m² à le havre,LE HAVRE,159 000 €,55 m²,https://www.etreproprio.com/immobilier-23955741-vente-appartement-55m-a-le-havre-le-havre,thflcpo.lc76351,4
Le havre - graville - appartement avec balcon,LE HAVRE,119 000 €,67 m²,https://www.etreproprio.com/immobilier-23960884-vente-le-havre-graville-appartement-avec-balcon-le-havre,thflcpo.lc76351,4
Le havre  - appartement 4 pièces de  67.7 m2,LE HAVRE,129 000 €,68 m²,https://www.etreproprio.com/immobilier-23960885-vente-le-havre-appartement-4-pieces-de-677-m2-le-havre,thflcpo.lc76351,4
A deux pas de la plage,LE HAVRE,550 000 €,123 m²,https://www.etreproprio.com/immobilier-23946635-vente-a-deux-pas-de-la-plage-le-havre,thflcpo.lc76351,5
Exclusivité : rare opportunité d'investissement mixte à très fort rendement,LE HAVRE,3 914 000 €,,https://www.etreproprio.com/immobilier-23947228-vente-exclusivite-rare-opportunite-d-investissement-mixte-a-tres-fort-rendement-le-havre,thflcpo.lc76351,5
Nouveauté sanvic église,LE HAVRE,129 000 €,80 m²,https://www.etreproprio.com/immobilier-23324930-vente-nouveaute-sanvic-eglise-le-havre,thflcpo.lc76351,5
Appartement 28m² à le havre,LE HAVRE,53 000 €,28 m²,https://www.etreproprio.com/immobilier-23888066-vente-appartement-28m-a-le-havre-le-havre,thflcpo.lc76351,5
Appartement 93m² à le havre,LE HAVRE,108 000 €,94 m²,https://www.etreproprio.com/immobilier-23937150-vente-appartement-93m-a-le-havre-le-havre,thflcpo.lc76351,5
"Maison rénovée années 50, panneaux solaires, terrasse sud, secteur bléville croix blanche",LE HAVRE,242 000 €,78 m²,https://www.etreproprio.com/immobilier-23942098-vente-maison-renovee-annees-50-panneaux-solaires-terrasse-sud-secteur-bleville-croix-blanche-le-havre,thflcpo.lc76351,5
Appartement 41m² à le havre,LE HAVRE,69 000 €,42 m²,https://www.etreproprio.com/immobilier-23945328-vente-appartement-41m-a-le-havre-le-havre,thflcpo.lc76351,5
Appartement 45m² à le havre,LE HAVRE,199 000 €,45 m²,https://www.etreproprio.com/immobilier-23946548-vente-appartement-45m-a-le-havre-le-havre,thflcpo.lc76351,5
Appartement 91m² à le havre,LE HAVRE,232 000 €,91 m²,https://www.etreproprio.com/immobilier-23940689-vente-appartement-91m-a-le-havre-le-havre,thflcpo.lc76351,5
Loft le havre 330 m2,LE HAVRE,455 000 €,330 m²,https://www.etreproprio.com/immobilier-23941694-vente-loft-le-havre-330-m2-le-havre,thflcpo.lc76351,5
Appartement 61m² à le havre,LE HAVRE,170 000 €,61 m²,https://www.etreproprio.com/immobilier-23339289-vente-appartement-61m-a-le-havre-le-havre,thflcpo.lc76351,5
Maison 42m² à le havre,LE HAVRE,113 000 €,42 m²,https://www.etreproprio.com/immobilier-23937153-vente-maison-42m-a-le-havre-le-havre,thflcpo.lc76351,5
Appartement 62m² à le havre,LE HAVRE,170 000 €,62 m²,https://www.etreproprio.com/immobilier-23460598-vente-appartement-62m-a-le-havre-le-havre,thflcpo.lc76351,5
Maison le havre 6 pièce(s) 160 m2,LE HAVRE,336 000 €,160 m²,https://www.etreproprio.com/immobilier-23941693-vente-maison-le-havre-6-pieces-160-m2-le-havre,thflcpo.lc76351,5
Le havre - félix faure - duplex avec une très belle vue dégagée,LE HAVRE,478 000 €,123 m²,https://www.etreproprio.com/immobilier-22399048-vente-le-havre-felix-faure-duplex-avec-une-tres-belle-vue-degagee-le-havre,thflcpo.lc76351,5
Appartement 61m² à le havre,LE HAVRE,170 000 €,61 m²,https://www.etreproprio.com/immobilier-23241417-vente-appartement-61m-a-le-havre-le-havre,thflcpo.lc76351,5
Parking 13m² à le havre,LE HAVRE,19 000 €,13 m²,https://www.etreproprio.com/immobilier-23946552-vente-parking-13m-a-le-havre-le-havre,thflcpo.lc76351,5
"Nouveauté: centre ville du havre, dans bel immeuble ancien rénové, grand appartement f2 de 42 m2",LE HAVRE,129 000 €,42 m²,https://www.etreproprio.com/immobilier-23836319-vente-nouveaute-centre-ville-du-havre-dans-bel-immeuble-ancien-renove-grand-appartement-f2-de-42-m2-le-havre,thflcpo.lc76351,5
Appartement 115m² à le havre,LE HAVRE,436 000 €,115 m²,https://www.etreproprio.com/immobilier-23940873-vente-appartement-115m-a-le-havre-le-havre,thflcpo.lc76351,5
Studio vendu loué – secteur danton (le havre),LE HAVRE,54 000 €,11 m²,https://www.etreproprio.com/immobilier-23945610-vente-studio-vendu-loue-secteur-danton-le-havre-le-havre,thflcpo.lc76351,5
Maison a vendre a rouelle,LE HAVRE,180 000 €,104 m²,https://www.etreproprio.com/immobilier-23945347-vente-maison-a-vendre-a-rouelle-le-havre,thflcpo.lc76351,6
Le havre - parking / box,LE HAVRE,19 500 €,14 m²,https://www.etreproprio.com/immobilier-23942224-vente-le-havre-parking-box-le-havre,thflcpo.lc76351,6
Maison 70m² à le havre,LE HAVRE,189 000 €,70 m²,https://www.etreproprio.com/immobilier-23942798-vente-maison-70m-a-le-havre-le-havre,thflcpo.lc76351,6
Appartement f3 55m2 avec vue dégagée,LE HAVRE,96 000 €,54 m²,https://www.etreproprio.com/immobilier-23945744-vente-appartement-f3-55m2-avec-vue-degagee-le-havre,thflcpo.lc76351,6
Le havre - appartement 2 pièces - les docks,LE HAVRE,133 000 €,45 m²,https://www.etreproprio.com/immobilier-23942225-vente-le-havre-appartement-2-pieces-les-docks-le-havre,thflcpo.lc76351,6
"**sanvic/mare au clerc** maison de 128 m², 4 à 6 chambres, vie de plain pied, jardin, double garage",LE HAVRE,328 000 €,128 m²,https://www.etreproprio.com/immobilier-23083714-vente-sanvicmare-au-clerc-maison-de-128-m-4-a-6-chambres-vie-de-plain-pied-jardin-double-garage-le-havre,thflcpo.lc76351,6
Sainte cécile,LE HAVRE,99 500 €,37 m²,https://www.etreproprio.com/immobilier-23946118-vente-sainte-cecile-le-havre,thflcpo.lc76351,6
Maison de ville 75 m2,LE HAVRE,209 890 €,73 m²,https://www.etreproprio.com/immobilier-23937804-vente-maison-de-ville-75-m2-le-havre,thflcpo.lc76351,6
Propriete art-deco - les gobelins,LE HAVRE,675 000 €,185 m²,https://www.etreproprio.com/immobilier-21138334-vente-propriete-art-deco-les-gobelins-le-havre,thflcpo.lc76351,6
Appartement de 3 chambres - centre ville,LE HAVRE,155 500 €,61 m²,https://www.etreproprio.com/immobilier-23944641-vente-appartement-de-3-chambres-centre-ville-le-havre,thflcpo.lc76351,6
Maison 88m² à le havre,LE HAVRE,173 000 €,89 m²,https://www.etreproprio.com/immobilier-23937152-vente-maison-88m-a-le-havre-le-havre,thflcpo.lc76351,6
Commerce 704m² à le havre,LE HAVRE,645 000 €,704 m²,https://www.etreproprio.com/immobilier-23933747-vente-commerce-704m-a-le-havre-le-havre,thflcpo.lc76351,6
Appartement le havre 2 pièce(s) 46 m2,LE HAVRE,128 500 €,46 m²,https://www.etreproprio.com/immobilier-23932057-vente-appartement-le-havre-2-pieces-46-m2-le-havre,thflcpo.lc76351,6
180m² à le havre,LE HAVRE,268 000 €,180 m²,https://www.etreproprio.com/immobilier-23933749-vente-180m-a-le-havre-le-havre,thflcpo.lc76351,6
Le havre -  emplacement recherché - appartement t3 - vendu libre,LE HAVRE,212 000 €,73 m²,https://www.etreproprio.com/immobilier-23933530-vente-le-havre-emplacement-recherche-appartement-t3-vendu-libre-le-havre,thflcpo.lc76351,6
Maison 75m² à le havre,LE HAVRE,245 000 €,75 m²,https://www.etreproprio.com/immobilier-23892280-vente-maison-75m-a-le-havre-le-havre,thflcpo.lc76351,6
Maison 100m² à le havre,LE HAVRE,461 000 €,100 m²,https://www.etreproprio.com/immobilier-23933743-vente-maison-100m-a-le-havre-le-havre,thflcpo.lc76351,6
Maison 105m² à le havre,LE HAVRE,199 500 €,105 m²,https://www.etreproprio.com/immobilier-23933746-vente-maison-105m-a-le-havre-le-havre,thflcpo.lc76351,6
Appartement 115m² à le havre,LE HAVRE,624 000 €,115 m²,https://www.etreproprio.com/immobilier-23935954-vente-appartement-115m-a-le-havre-le-havre,thflcpo.lc76351,6
Appartement 3 pièces 50m2,LE HAVRE,108 000 €,50 m²,https://www.etreproprio.com/immobilier-23936798-vente-appartement-3-pieces-50m2-le-havre,thflcpo.lc76351,6
Appartement 52m² à saint-etienne,SAINT-ETIENNE,69 500 €,52 m²,https://www.etreproprio.com/immobilier-23974107-vente-appartement-52m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
Locatif ou résidence principale à saint etienne place chavanelle 42000 appartement de standing 120 m² 3 chambres,SAINT-ETIENNE,170 000 €,120 m²,https://www.etreproprio.com/immobilier-23968000-vente-locatif-ou-residence-principale-a-saint-etienne-place-chavanelle-42000-appartement-de-standing-120-m-3-chambres-saint-etienne,thflcpo.lc42218,1
Appartement 50m² à saint-etienne,SAINT-ETIENNE,42 000 €,50 m²,https://www.etreproprio.com/immobilier-23975457-vente-appartement-50m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
"Saint etienne 42000 magnifique duplex style loft industriel en hypercentre 230m² habitables, 5 chambres, 2 terrasses, garage fer",SAINT-ETIENNE,385 000 €,230 m²,https://www.etreproprio.com/immobilier-23966673-vente-saint-etienne-42000-magnifique-duplex-style-loft-industriel-en-hypercentre-230m-habitables-5-chambres-2-terrasses-garage-fer-saint-etienne,thflcpo.lc42218,1
Montreynaud - f4 de 82m²,SAINT-ETIENNE,50 000 €,83 m²,https://www.etreproprio.com/immobilier-23976708-vente-montreynaud-f4-de-82m-saint-etienne,thflcpo.lc42218,1
Appartement 42m² à saint-etienne,SAINT-ETIENNE,59 900 €,42 m²,https://www.etreproprio.com/immobilier-23975341-vente-appartement-42m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
Vivez tout à pied ! grand t3 balcon dans résidence récente avec ascenseur,SAINT-ETIENNE,180 000 €,82 m²,https://www.etreproprio.com/immobilier-23978399-vente-vivez-tout-a-pied-grand-t3-balcon-dans-residence-recente-avec-ascenseur-saint-etienne,thflcpo.lc42218,1
"Saint etienne maison de maître de 275 m²  5 chambres, avec piscine, dépendance et carport sur 1900m² de terrain",SAINT-ETIENNE,650 000 €,275 m²,https://www.etreproprio.com/immobilier-23968967-vente-saint-etienne-maison-de-maitre-de-275-m-5-chambres-avec-piscine-dependance-et-carport-sur-1900m-de-terrain-saint-etienne,thflcpo.lc42218,1
Appartement 260m² à saint-etienne,SAINT-ETIENNE,309 000 €,260 m²,https://www.etreproprio.com/immobilier-23974764-vente-appartement-260m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
Maison 230m² à saint-etienne,SAINT-ETIENNE,309 000 €,230 m²,https://www.etreproprio.com/immobilier-23853641-vente-maison-230m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
T5 avec grand balcon tréfilerie,SAINT-ETIENNE,143 000 €,106 m²,https://www.etreproprio.com/immobilier-23615811-vente-t5-avec-grand-balcon-trefilerie-saint-etienne,thflcpo.lc42218,1
Maison saint-etienne 4 pièces 92 m2,SAINT-ETIENNE,269 000 €,92 m²,https://www.etreproprio.com/immobilier-23531122-vente-maison-saint-etienne-4-pieces-92-m2-saint-etienne,thflcpo.lc42218,1
Appartement 73m² à saint-etienne,SAINT-ETIENNE,105 000 €,73 m²,https://www.etreproprio.com/immobilier-23975097-vente-appartement-73m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
Saint etienne terrenoire 42100 appartement 70m² 2 chambres et cave,SAINT-ETIENNE,72 000 €,70 m²,https://www.etreproprio.com/immobilier-23475230-vente-saint-etienne-terrenoire-42100-appartement-70m-2-chambres-et-cave-saint-etienne,thflcpo.lc42218,1
Appartement 73m² à saint-etienne,SAINT-ETIENNE,149 500 €,73 m²,https://www.etreproprio.com/immobilier-23821246-vente-appartement-73m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
Appartement 89m² à saint-etienne,SAINT-ETIENNE,129 000 €,89 m²,https://www.etreproprio.com/immobilier-23973545-vente-appartement-89m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
Appartement saint-etienne 3 pièce(s) 67;15 m2,SAINT-ETIENNE,79 900 €,67 m²,https://www.etreproprio.com/immobilier-23967573-vente-appartement-saint-etienne-3-pieces-6715-m2-saint-etienne,thflcpo.lc42218,1
"Saint etienne 42000 appartement 86m² 2 chambres, garage, cave",SAINT-ETIENNE,84 500 €,86 m²,https://www.etreproprio.com/immobilier-22454734-vente-saint-etienne-42000-appartement-86m-2-chambres-garage-cave-saint-etienne,thflcpo.lc42218,1
Appartement 36m² à saint-etienne,SAINT-ETIENNE,69 000 €,36 m²,https://www.etreproprio.com/immobilier-23973959-vente-appartement-36m-a-saint-etienne-saint-etienne,thflcpo.lc42218,1
"Appartement de 60 m², 3 pièces avec balcon, cave sur  saint etienne 42100",SAINT-ETIENNE,68 000 €,60 m²,https://www.etreproprio.com/immobilier-23968433-vente-appartement-de-60-m-3-pieces-avec-balcon-cave-sur-saint-etienne-42100-saint-etienne,thflcpo.lc42218,1
grand t4 dernier étage avec ascenseur à saint-étienne   l’investissement sûr et rentable,SAINT-ETIENNE,89 000 €,79 m²,https://www.etreproprio.com/immobilier-23978535-vente-grand-t4-dernier-etage-avec-ascenseur-a-saint-etienne-l-investissement-sur-et-rentable-saint-etienne,thflcpo.lc42218,2
Appartement 60m² à saint-etienne,SAINT-ETIENNE,59 000 €,60 m²,https://www.etreproprio.com/immobilier-23973771-vente-appartement-60m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Appartement 50m² à saint-etienne,SAINT-ETIENNE,52 000 €,50 m²,https://www.etreproprio.com/immobilier-23975674-vente-appartement-50m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Appartement 155m² à saint-etienne,SAINT-ETIENNE,147 000 €,155 m²,https://www.etreproprio.com/immobilier-23460055-vente-appartement-155m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
"Fauriel, f4 avec garage et balcon 169.000€",SAINT-ETIENNE,169 000 €,88 m²,https://www.etreproprio.com/immobilier-23978517-vente-fauriel-f4-avec-garage-et-balcon-169000-saint-etienne,thflcpo.lc42218,2
Fauriel rue lassaigne - f3 de 72m²,SAINT-ETIENNE,85 000 €,72 m²,https://www.etreproprio.com/immobilier-23976707-vente-fauriel-rue-lassaigne-f3-de-72m-saint-etienne,thflcpo.lc42218,2
"Exclusivite appartement 81,46m² 2 chambres  2 balcons garage quatre logements syndic bénévole",SAINT-ETIENNE,125 000 €,81 m²,https://www.etreproprio.com/immobilier-23967962-vente-exclusivite-appartement-8146m-2-chambres-2-balcons-garage-quatre-logements-syndic-benevole-saint-etienne,thflcpo.lc42218,2
Maison 67m² à saint-etienne,SAINT-ETIENNE,138 000 €,67 m²,https://www.etreproprio.com/immobilier-23975479-vente-maison-67m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Maison 100m² à saint-etienne,SAINT-ETIENNE,169 000 €,100 m²,https://www.etreproprio.com/immobilier-23975595-vente-maison-100m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Appartement 144m² à saint-etienne,SAINT-ETIENNE,215 000 €,144 m²,https://www.etreproprio.com/immobilier-23963291-vente-appartement-144m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
***exclusivite foncia*** lots 3 appartements/parkings/caves,SAINT-ETIENNE,119 000 €,117 m²,https://www.etreproprio.com/immobilier-23964630-vente-exclusivite-foncia-lots-3-appartementsparkingscaves-saint-etienne,thflcpo.lc42218,2
Appartement 507m² à saint-etienne,SAINT-ETIENNE,999 000 €,507 m²,https://www.etreproprio.com/immobilier-23961637-vente-appartement-507m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Appartement 141m² à saint-etienne,SAINT-ETIENNE,179 000 €,141 m²,https://www.etreproprio.com/immobilier-23564069-vente-appartement-141m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Appartement 68m² à saint-etienne,SAINT-ETIENNE,60 000 €,68 m²,https://www.etreproprio.com/immobilier-23027943-vente-appartement-68m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Appartement 90m² à saint-etienne,SAINT-ETIENNE,147 000 €,90 m²,https://www.etreproprio.com/immobilier-23964185-vente-appartement-90m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
"Saint-étienne, centre deux, appartement type 2 loué + garage",SAINT-ETIENNE,85 000 €,52 m²,https://www.etreproprio.com/immobilier-23962910-vente-saint-etienne-centre-deux-appartement-type-2-loue-garage-saint-etienne,thflcpo.lc42218,2
Appartement,SAINT-ETIENNE,179 000 €,72 m²,https://www.etreproprio.com/immobilier-23961638-vente-appartement-saint-etienne,thflcpo.lc42218,2
Appartement 70m² à saint-etienne,SAINT-ETIENNE,95 000 €,70 m²,https://www.etreproprio.com/immobilier-23964018-vente-appartement-70m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Appartement 114m² à saint-etienne,SAINT-ETIENNE,145 000 €,114 m²,https://www.etreproprio.com/immobilier-23950652-vente-appartement-114m-a-saint-etienne-saint-etienne,thflcpo.lc42218,2
Saint etienne (42) - exceptionnel loft de 165 m² avec 5 chambres et garage,SAINT-ETIENNE,275 000 €,165 m²,https://www.etreproprio.com/immobilier-23139256-vente-saint-etienne-42-exceptionnel-loft-de-165-m-avec-5-chambres-et-garage-saint-etienne,thflcpo.lc42218,2
Centre 2 - f3 au dernier étage,SAINT-ETIENNE,79 000 €,79 m²,https://www.etreproprio.com/immobilier-23960369-vente-centre-2-f3-au-dernier-etage-saint-etienne,thflcpo.lc42218,3
"Saint-étienne, la chabure, terrain 550 m²",SAINT-ETIENNE,57 000 €,550 m²,https://www.etreproprio.com/immobilier-23949339-vente-saint-etienne-la-chabure-terrain-550-m-saint-etienne,thflcpo.lc42218,3
Appartement 136m² à saint-etienne,SAINT-ETIENNE,138 000 €,136 m²,https://www.etreproprio.com/immobilier-23950650-vente-appartement-136m-a-saint-etienne-saint-etienne,thflcpo.lc42218,3
Jardin anatole france f4 de 87m2 au 2 étage,SAINT-ETIENNE,118 000 €,86 m²,https://www.etreproprio.com/immobilier-23950790-vente-jardin-anatole-france-f4-de-87m2-au-2-etage-saint-etienne,thflcpo.lc42218,3
T2 dernier etage avec terrasse,SAINT-ETIENNE,85 000 €,43 m²,https://www.etreproprio.com/immobilier-21855181-vente-t2-dernier-etage-avec-terrasse-saint-etienne,thflcpo.lc42218,3
Maison 265m² à saint-etienne,SAINT-ETIENNE,485 784 €,265 m²,https://www.etreproprio.com/immobilier-23949668-vente-maison-265m-a-saint-etienne-saint-etienne,thflcpo.lc42218,3
Exclusivité – produit d’investissement à saisir,SAINT-ETIENNE,1 550 000 €,425 m²,https://www.etreproprio.com/immobilier-23959759-vente-exclusivite-produit-d-investissement-a-saisir-saint-etienne,thflcpo.lc42218,3
Appartement 71m² à saint-etienne,SAINT-ETIENNE,149 000 €,71 m²,https://www.etreproprio.com/immobilier-23955088-vente-appartement-71m-a-saint-etienne-saint-etienne,thflcpo.lc42218,3
